0	2000	0
1	1007	17
2	999	20
3	1001	19
4	1030	11
5	1023	44
6	1028	29
7	1052	31
8	990	31
9	1023	47
10	943	36
11	961	18
12	986	24
13	1004	1
14	1011	3
15	999	0
16	984	29
17	965	34
18	1025	31
19	969	28
20	940	17
21	976	29
22	1032	8
23	948	16
24	1007	14
25	1042	33
26	1028	3
27	982	20
28	1007	44
29	1013	43
30	1004	25
31	999	40
32	960	25
33	1022	30
34	1028	51
35	1028	25
36	1034	13
37	1011	32
38	1005	29
39	980	3
40	991	9
41	1006	19
42	994	33
43	975	38
44	1030	0
45	1034	16
46	1023	15
47	1004	26
48	1043	26
49	994	23
50	960	26
51	999	35
52	1000	32
53	992	50
54	1016	12
55	955	6
56	1030	8
57	1055	19
58	1028	22
59	994	6
60	1011	5
61	972	27
62	991	26
63	1015	0
64	1007	26
65	1013	27
66	990	0
67	986	14
68	1044	31
69	1018	42
70	971	17
71	978	9
72	1007	0
73	938	17
74	967	22
75	995	33
76	999	37
77	1013	40
78	991	45
79	981	32
80	1033	15
81	1025	42
82	999	36
83	1023	14
84	1043	8
85	994	20
86	1003	36
87	1014	44
88	1015	6
89	965	36
90	984	77
91	1016	49
92	1004	49
93	983	20
94	998	24
95	1019	43
96	1002	23
97	999	7
98	1009	11
99	995	4
100	975	8
101	986	6
102	976	0
103	968	15
104	1004	26
105	1049	8
106	1001	10
107	1024	49
108	983	30
109	1032	21
110	991	35
111	998	19
112	991	42
113	978	35
114	994	15
115	1013	31
116	986	45
117	1028	3
118	982	1
119	992	30
120	1041	35
121	976	46
122	1025	2
123	990	34
124	1025	36
125	993	32
126	999	16
127	1022	25
128	995	30
129	995	29
130	1027	25
131	1015	14
132	1006	25
133	1015	36
134	1031	2
135	978	6
136	1002	24
137	989	23
138	1006	43
139	987	61
140	1007	41
141	1006	29
142	1021	31
143	963	6
144	1054	36
145	961	40
146	985	36
147	946	32
148	975	25
149	990	16
150	994	0
151	1025	1
152	997	7
153	1043	24
154	970	36
155	996	55
156	1012	49
157	983	39
158	1011	14
159	1022	0
160	998	14
161	985	30
162	1030	40
163	1027	24
164	1003	0
165	1028	7
166	1002	12
167	1020	17
168	976	27
169	955	15
170	989	20
171	1033	17
172	990	20
173	1011	11
174	982	5
175	974	19
176	1012	37
177	1015	34
178	1020	33
179	1009	25
180	967	32
181	986	18
182	1002	24
183	1023	46
184	984	24
185	974	22
186	1020	51
187	1038	49
188	1009	7
189	999	16
190	987	22
191	1002	7
192	1017	34
193	1032	41
194	982	28
195	1041	0
196	1016	37
197	999	34
198	995	9
199	1005	19
200	1011	2
201	1007	0
202	990	2
203	992	1
204	966	23
205	970	26
206	1060	1
207	969	2
208	970	8
209	991	34
210	1022	26
211	956	9
212	975	13
213	984	24
214	1014	17
215	981	21
216	996	23
217	1018	11
218	1017	17
219	966	32
220	983	44
221	1038	43
222	1014	30
223	1030	1
224	1034	26
225	1006	40
226	999	14
227	952	8
228	994	0
229	1020	8
230	1050	3
231	1033	29
232	991	61
233	992	57
234	976	6
235	974	0
236	993	15
237	1032	19
238	1012	2
239	999	20
240	1012	5
241	982	10
242	989	46
243	1041	52
244	1015	42
245	999	39
246	981	43
247	1007	25
248	1034	5
249	1019	26
250	1005	18
251	995	14
252	1003	0
253	998	13
254	954	21
255	984	19
256	972	33
257	1016	17
258	1038	37
259	1012	46
260	985	15
261	994	7
262	1005	19
263	977	12
264	991	20
265	966	41
266	1007	28
267	979	18
268	1020	0
269	1006	30
270	1000	8
271	969	17
272	965	20
273	1018	40
274	1030	36
275	980	7
276	980	28
277	978	35
278	1021	40
279	1014	18
280	968	9
281	1010	10
282	1001	23
283	1007	21
284	1001	28
285	955	39
286	1018	45
287	989	4
288	1029	1
289	983	23
290	1012	18
